ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,AGOSTO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,13:00:00
2019,ABRIL,QUA,BARCARENA,BARCARENA,"CAFE,BAR,ETC",,,03:30:00
2019,SETEMBRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:00:00
2019,SETEMBRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,16:00:00
2019,NOVEMBRO,QUI,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,10:43:00
2019,DEZEMBRO,QUI,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,13:33:00
2019,ABRIL,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",20:30:00
2019,ABRIL,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,56731963","-48,75566125",04:00:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",07:00:00
2019,MARCO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5148415","-48,6137216",16:30:00
2019,JULHO,QUI,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,520446275","-48,61821949",18:25:00
2019,AGOSTO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:00:00
2019,SETEMBRO,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,14:39:00
2019,FEVEREIRO,QUI,BETANIA,BARCARENA,RESIDENCIA PARTICULAR,,,20:00:00
2019,FEVEREIRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,FEVEREIRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,MAIO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,12:00:00
2019,MAIO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,SETEMBRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,19:30:00
2019,NOVEMBRO,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,08:30:00
2019,ABRIL,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",15:00:00
2019,ABRIL,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",11:30:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",15:00:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",18:00:00
2019,SETEMBRO,SEG,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",12:00:00
2019,OUTUBRO,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,567025185","-48,75588948",11:45:00
2019,JULHO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",21:00:00
2019,NOVEMBRO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",18:00:00
2019,MARCO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,08:00:00
2019,JUNHO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,518896504","-48,6470747",14:30:00
2019,FEVEREIRO,SAB,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,619953156",16:30:00
2019,JUNHO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",02:30:00
2019,JULHO,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",15:30:00
2019,SETEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",04:00:00
2019,JULHO,SEX,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",06:30:00
2019,ABRIL,SEX,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512842195","-48,61902952",23:00:00
2019,JANEIRO,QUI,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,566702952630633","-48,7560796737671",04:30:00
2019,MAIO,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,566952603","-48,75875592",06:00:00
2019,DEZEMBRO,TER,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",13:00:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",10:00:00
2019,OUTUBRO,SAB,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",04:00:00
2019,OUTUBRO,TER,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",07:00:00
2019,MAIO,QUI,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,16:30:00
2019,JANEIRO,QUA,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,619953156",22:00:00
2019,MARCO,SAB,VILA DOS CABANOS,BARCARENA,LOGRADORO PUBLICO,,,15:30:00
2019,ABRIL,TER,CENTRO DE BARCARENA,BARCARENA,TRANSPORTE,"-1,512231231","-48,61995316",07:20:00
